flight_id,flight_date,airline_code,airline_name,flight_number,origin,destination,domestic,distance_km,aircraft_type,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,delay_reason,cancelled,traveller_class,seats_booked,load_factor
110,2024-01-02,2A,Air Astra,2A844,ZYL,DAC,True,194.0,Boeing 737-800,2024-01-02T11:10:00,2024-01-02T11:11:00,2024-01-02T11:40:00,2024-01-02T11:40:00,1.0,0.0,None,False,Economy,116,0.58
111,2024-01-02,VQ,NovoAir,VQ942,DAC,CGP,True,228.9,Boeing 737-800,2024-01-02T15:50:00,2024-01-02T15:51:00,2024-01-02T16:20:00,2024-01-02T16:20:00,1.0,0.0,None,False,Economy,157,0.79
112,2024-01-02,MH,Malaysia Airlines,MH673,KUL,DAC,False,2642.3,ATR 72-600,2024-01-02T14:55:00,2024-01-02T15:01:00,2024-01-02T18:26:23.040000,2024-01-02T18:26:23.040000,6.0,0.0,None,False,Economy,159,0.45
113,2024-01-02,QR,Qatar Airways,QR685,KUL,DAC,False,2642.3,Airbus A320,2024-01-02T11:20:00,2024-01-02T11:20:00,2024-01-02T14:51:23.040000,2024-01-02T14:51:23.040000,0.0,0.0,None,False,Economy,220,0.63
114,2024-01-02,QR,Qatar Airways,QR787,DEL,DAC,False,1425.3,Boeing 787-8,2024-01-02T16:50:00,2024-01-02T16:54:00,2024-01-02T18:44:01.440000,2024-01-02T18:56:01.440000,4.0,12.0,None,False,Economy,132,0.38
115,2024-01-02,TG,Thai Airways,TG173,DAC,KUL,False,2642.3,Boeing 737-800,2024-01-02T15:40:00,2024-01-02T15:48:00,2024-01-02T19:11:23.040000,2024-01-02T19:18:23.040000,8.0,7.0,Late Aircraft,False,Economy,170,0.49
116,2024-01-02,SQ,Singapore Airlines,SQ505,DAC,CCU,False,239.2,Boeing 737-800,2024-01-02T22:00:00,2024-01-02T22:00:00,2024-01-02T22:30:00,2024-01-02T22:37:00,0.0,7.0,None,False,Business,237,0.68
117,2024-01-02,BS,US-Bangla Airlines,BS618,DAC,JSR,True,145.9,Airbus A320,2024-01-02T20:50:00,2024-01-02T20:55:00,2024-01-02T21:20:00,2024-01-02T21:20:00,5.0,0.0,None,False,Economy,94,0.47
118,2024-01-02,2A,Air Astra,2A663,CXB,CGP,True,90.0,Boeing 787-8,2024-01-02T19:20:00,2024-01-02T19:25:00,2024-01-02T19:50:00,2024-01-02T19:52:00,5.0,2.0,None,False,Economy,115,0.57
119,2024-01-02,2A,Air Astra,2A205,DXB,DAC,False,3536.8,Airbus A320,2024-01-02T06:40:00,2024-01-02T06:56:00,2024-01-02T11:22:56.640000,2024-01-02T11:22:56.640000,16.0,0.0,Security,False,Economy,286,0.82
120,2024-01-02,BG,Biman Bangladesh Airlines,BG957,CGP,CXB,True,90.0,ATR 72-600,2024-01-02T18:25:00,2024-01-02T19:03:00,2024-01-02T18:55:00,2024-01-02T19:30:00,38.0,35.0,Late Aircraft,False,Economy,153,0.77
121,2024-01-02,BS,US-Bangla Airlines,BS656,DAC,RJH,True,192.5,Airbus A320,2024-01-02T14:05:00,2024-01-02T14:14:00,2024-01-02T14:35:00,2024-01-02T14:35:00,9.0,0.0,Air Traffic Control,False,Economy,131,0.66
122,2024-01-02,2A,Air Astra,2A578,DAC,SPD,True,260.9,ATR 72-600,2024-01-02T05:40:00,2024-01-02T06:31:00,2024-01-02T06:10:00,2024-01-02T06:37:00,51.0,27.0,Weather,False,Economy,156,0.78
123,2024-01-02,2A,Air Astra,2A811,ZYL,DAC,True,194.0,Boeing 737-800,2024-01-02T13:00:00,2024-01-02T13:19:00,2024-01-02T13:30:00,2024-01-02T13:50:00,19.0,20.0,Security,False,Economy,76,0.38
124,2024-01-02,2A,Air Astra,2A895,SPD,DAC,True,260.9,Boeing 737-800,2024-01-02T05:45:00,2024-01-02T06:34:00,2024-01-02T06:15:00,2024-01-02T07:06:00,49.0,51.0,Weather,False,Economy,68,0.34
125,2024-01-02,VQ,NovoAir,VQ951,DAC,JSR,True,145.9,Bombardier Dash 8-Q400,2024-01-02T16:30:00,2024-01-02T16:51:00,2024-01-02T17:00:00,2024-01-02T17:17:00,21.0,17.0,Carrier (Operations),False,Economy,143,0.71
126,2024-01-02,BG,Biman Bangladesh Airlines,BG811,CXB,CGP,True,90.0,Bombardier Dash 8-Q400,2024-01-02T15:20:00,2024-01-02T15:46:00,2024-01-02T15:50:00,2024-01-02T15:53:00,26.0,3.0,Weather,False,Business,61,0.3
127,2024-01-02,BS,US-Bangla Airlines,BS434,BZL,DAC,True,116.3,Bombardier Dash 8-Q400,2024-01-02T21:25:00,2024-01-02T21:28:00,2024-01-02T21:55:00,2024-01-02T22:00:00,3.0,5.0,None,False,Economy,149,0.74
128,2024-01-02,BS,US-Bangla Airlines,BS104,DAC,JSR,True,145.9,Boeing 787-8,2024-01-02T10:25:00,2024-01-02T10:25:00,2024-01-02T10:55:00,2024-01-02T10:57:00,0.0,2.0,None,False,Business,66,0.33
129,2024-01-02,2A,Air Astra,2A935,BZL,DAC,True,116.3,Boeing 737-800,2024-01-02T12:50:00,2024-01-02T13:11:00,2024-01-02T13:20:00,2024-01-02T13:58:00,21.0,38.0,Air Traffic Control,False,Economy,67,0.34
130,2024-01-02,QR,Qatar Airways,QR733,DAC,KUL,False,2642.3,Boeing 787-8,2024-01-02T18:55:00,2024-01-02T18:57:00,2024-01-02T22:26:23.040000,2024-01-02T22:29:23.040000,2.0,3.0,None,False,Economy,215,0.61
131,2024-01-02,BG,Biman Bangladesh Airlines,BG698,DAC,CCU,False,239.2,ATR 72-600,2024-01-02T18:00:00,2024-01-02T18:00:00,2024-01-02T18:30:00,2024-01-02T18:30:00,0.0,0.0,None,False,Economy,149,0.43
132,2024-01-02,AI,Air India,AI883,DAC,CCU,False,239.2,Boeing 737-800,2024-01-02T21:10:00,2024-01-02T21:15:00,2024-01-02T21:40:00,2024-01-02T21:40:00,5.0,0.0,None,False,Economy,294,0.84
133,2024-01-02,VQ,NovoAir,VQ762,DAC,ZYL,True,194.0,Bombardier Dash 8-Q400,2024-01-02T20:45:00,2024-01-02T20:47:00,2024-01-02T21:15:00,2024-01-02T21:19:00,2.0,4.0,None,False,Economy,106,0.53
134,2024-01-02,BG,Biman Bangladesh Airlines,BG649,DAC,CGP,True,228.9,Boeing 737-800,2024-01-02T10:15:00,2024-01-02T10:20:00,2024-01-02T10:45:00,2024-01-02T10:49:00,5.0,4.0,None,False,Economy,79,0.4
135,2024-01-02,2A,Air Astra,2A963,DAC,CGP,True,228.9,AIRBUS A320,2024-01-02T20:30:00,2024-01-02T20:34:00,2024-01-02T21:00:00,2024-01-02T21:01:00,4.0,1.0,None,False,Economy,85,0.42
136,2024-01-02,BG,Biman Bangladesh Airlines,BG895,DAC,CCU,False,239.2,Boeing 737-800,2024-01-02T14:55:00,2024-01-02T15:02:00,2024-01-02T15:25:00,2024-01-02T15:31:00,7.0,6.0,None,False,Economy,141,0.4
137,2024-01-02,AI,Air India,AI623,DAC,DXB,False,3536.8,Boeing 787-8,2024-01-02T09:55:00,2024-01-02T11:29:00,2024-01-02T14:37:56.640000,2024-01-02T16:10:56.640000,94.0,93.0,Weather,False,Economy,317,0.91
138,2024-01-02,VQ,NovoAir,VQ810,CGP,DAC,True,228.9,ATR 72-600,2024-01-02T18:55:00,2024-01-02T18:58:00,2024-01-02T19:25:00,2024-01-02T19:25:00,3.0,0.0,None,False,Business,146,0.73
139,2024-01-02,VQ,NovoAir,VQ665,SPD,DAC,True,260.9,Airbus A320,2024-01-02T15:25:00,2024-01-02T15:26:00,2024-01-02T15:55:00,2024-01-02T16:01:00,1.0,6.0,None,False,Economy,170,0.85
140,2024-01-02,BG,Biman Bangladesh Airlines,BG151,CCU,DAC,False,239.2,Boeing 737-800,2024-01-02T19:20:00,2024-01-02T19:23:00,2024-01-02T19:50:00,2024-01-02T19:51:00,3.0,1.0,None,False,Economy,234,0.67
141,2024-01-02,BS,US-Bangla Airlines,BS427,DEL,DAC,False,1425.3,Boeing 777-300ER,2024-01-02T19:35:00,2024-01-02T20:25:00,2024-01-02T21:29:01.440000,2024-01-02T22:22:01.440000,50.0,53.0,Late Aircraft,False,Economy,172,0.49
142,2024-01-02,SQ,Singapore Airlines,SQ433,DAC,DEL,False,1425.3,ATR 72-600,2024-01-02T07:55:00,2024-01-02T07:55:00,2024-01-02T09:49:01.440000,2024-01-02T09:49:01.440000,0.0,0.0,None,False,Economy,298,0.85
143,2024-01-02,VQ,NovoAir,VQ359,DAC,ZYL,True,194.0,Airbus A320,2024-01-02T05:30:00,2024-01-02T05:30:00,2024-01-02T06:00:00,2024-01-02T06:04:00,0.0,4.0,None,False,Economy,109,0.55
144,2024-01-02,BS,US-Bangla Airlines,BS482,DOH,DAC,False,3912.7,Airbus A320,2024-01-02T17:25:00,2024-01-02T17:28:00,2024-01-02T22:38:00.960000,2024-01-02T22:38:00.960000,3.0,0.0,None,False,Economy,220,0.63
145,2024-01-02,BG,Biman Bangladesh Airlines,BG706,JSR,DAC,True,145.9,Airbus A320,2024-01-02T15:15:00,2024-01-02T15:27:00,2024-01-02T15:45:00,2024-01-02T15:52:00,12.0,7.0,Late Aircraft,False,Economy,178,0.89
146,2024-01-02,2A,Air Astra,2A688,DAC,CGP,True,228.9,Boeing 737-800,2024-01-02T07:35:00,2024-01-02T08:11:00,2024-01-02T08:05:00,2024-01-02T08:35:00,36.0,30.0,Air Traffic Control,False,Economy,126,0.63
147,2024-01-02,EK,Emirates,EK988,SIN,DAC,False,2896.7,Boeing 737-800,2024-01-02T15:25:00,2024-01-02T15:25:00,2024-01-02T19:16:44.160000,2024-01-02T19:16:44.160000,0.0,0.0,None,False,Economy,265,0.76
148,2024-01-02,BG,Biman Bangladesh Airlines,BG687,DAC,SIN,False,2896.7,Boeing 737-800,2024-01-02T19:05:00,2024-01-02T19:05:00,2024-01-02T22:56:44.160000,2024-01-02T23:00:44.160000,0.0,4.0,None,False,Economy,133,0.38
149,2024-01-02,AI,Air India,AI538,DXB,DAC,False,3536.8,Boeing 787-8,2024-01-02T12:20:00,2024-01-02T12:27:00,2024-01-02T17:02:56.640000,2024-01-02T17:02:56.640000,7.0,0.0,None,False,Economy,270,0.77
150,2024-01-02,EK,Emirates,EK857,DXB,DAC,False,3536.8,Boeing 737-800,2024-01-02T21:55:00,2024-01-02T21:56:00,2024-01-03T02:37:56.640000,2024-01-03T02:37:56.640000,1.0,0.0,None,False,Economy,157,0.45
151,2024-01-02,QR,Qatar Airways,QR822,DAC,CCU,False,239.2,Airbus A320,2024-01-02T20:25:00,2024-01-02T20:25:00,2024-01-02T20:55:00,2024-01-02T20:55:00,0.0,0.0,None,False,Economy,302,0.86
152,2024-01-02,TG,Thai Airways,TG722,DAC,DEL,False,1425.3,Airbus A320,2024-01-02T06:15:00,2024-01-02T06:19:00,2024-01-02T08:09:01.440000,2024-01-02T08:09:01.440000,4.0,0.0,None,False,Economy,229,0.65
153,2024-01-02,VQ,NovoAir,VQ533,CGP,CXB,True,90.0,Airbus A320,2024-01-02T16:30:00,2024-01-02T17:06:00,2024-01-02T17:00:00,2024-01-02T17:50:00,36.0,50.0,Carrier (Operations),False,Economy,141,0.7
154,2024-01-03,2A,Air Astra,2A653,RJH,DAC,True,192.5,Airbus A320,2024-01-03T21:30:00,2024-01-03T21:33:00,2024-01-03T22:00:00,2024-01-03T22:00:00,3.0,0.0,None,False,Premium Economy,88,0.44
155,2024-01-03,TG,Thai Airways,TG807,DOH,DAC,False,3912.7,Airbus A320,2024-01-03T07:50:00,2024-01-03T07:51:00,2024-01-03T13:03:00.960000,2024-01-03T13:03:00.960000,1.0,0.0,None,False,Economy,242,0.69
156,2024-01-03,SQ,Singapore Airlines,SQ346,DEL,DAC,False,1425.3,Bombardier Dash 8-Q400,2024-01-03T12:10:00,2024-01-03T12:11:00,2024-01-03T14:04:01.440000,2024-01-03T14:04:01.440000,1.0,0.0,None,False,Economy,198,0.57
157,2024-01-03,EK,Emirates,EK229,BKK,DAC,False,1567.8,Boeing 737-800,2024-01-03T08:20:00,2024-01-03T08:25:00,2024-01-03T10:25:25.440000,2024-01-03T10:25:25.440000,5.0,0.0,None,False,Economy,311,0.89
158,2024-01-03,TG,Thai Airways,TG205,DAC,SIN,False,2896.7,Airbus A320,2024-01-03T13:30:00,2024-01-03T14:27:00,2024-01-03T17:21:44.160000,2024-01-03T18:07:44.160000,57.0,46.0,Carrier (Operations),False,Economy,289,0.83
159,2024-01-03,VQ,NovoAir,VQ534,BZL,DAC,True,116.3,Boeing 737-800,2024-01-03T10:15:00,,2024-01-03T10:45:00,,,,Weather,True,Economy,83,0.41
160,2024-01-03,BG,Biman Bangladesh Airlines,BG902,DAC,BZL,True,116.3,Boeing 787-8,2024-01-03T22:00:00,2024-01-03T22:04:00,2024-01-03T22:30:00,2024-01-03T22:30:00,4.0,0.0,None,False,Economy,120,0.6
161,2024-01-03,SQ,Singapore Airlines,SQ850,SIN,DAC,False,2896.7,Airbus A320,2024-01-03T10:10:00,2024-01-03T10:10:00,2024-01-03T14:01:44.160000,2024-01-03T14:01:44.160000,0.0,0.0,None,False,Economy,311,0.89
162,2024-01-03,QR,Qatar Airways,QR617,DOH,DAC,False,3912.7,Airbus A320,2024-01-03T11:45:00,2024-01-03T12:02:00,2024-01-03T16:58:00.960000,2024-01-03T17:24:00.960000,17.0,26.0,Air Traffic Control,False,Economy,289,0.83
163,2024-01-03,EK,Emirates,EK924,DXB,DAC,False,3536.8,Boeing 737-800,2024-01-03T06:40:00,2024-01-03T07:04:00,2024-01-03T11:22:56.640000,2024-01-03T11:37:56.640000,24.0,15.0,Air Traffic Control,False,Economy,204,0.58
164,2024-01-03,VQ,NovoAir,VQ346,DAC,SPD,True,260.9,ATR 72-600,2024-01-03T18:55:00,2024-01-03T18:55:00,2024-01-03T19:25:00,2024-01-03T19:27:00,0.0,2.0,None,False,Economy,115,0.57
165,2024-01-03,BS,US-Bangla Airlines,BS189,RJH,DAC,True,192.5,ATR 72-600,2024-01-03T18:30:00,2024-01-03T18:30:00,2024-01-03T19:00:00,2024-01-03T19:00:00,0.0,0.0,None,False,Economy,85,0.42
166,2024-01-03,AI,Air India,AI773,DAC,DOH,False,3912.7,ATR 72-600,2024-01-03T16:25:00,2024-01-03T16:25:00,2024-01-03T21:38:00.960000,2024-01-03T21:43:00.960000,0.0,5.0,None,False,Economy,167,0.48
167,2024-01-03,TG,Thai Airways,TG602,CCU,DAC,False,239.2,Boeing 737-800,2024-01-03T18:45:00,2024-01-03T18:45:00,2024-01-03T19:15:00,2024-01-03T19:16:00,0.0,1.0,None,False,Economy,234,0.67
168,2024-01-03,MH,Malaysia Airlines,MH576,DAC,KUL,False,2642.3,Boeing 737-800,2024-01-03T14:55:00,2024-01-03T15:00:00,2024-01-03T18:26:23.040000,2024-01-03T18:29:23.040000,5.0,3.0,None,False,Economy,286,0.82
169,2024-01-03,EK,Emirates,EK831,DAC,CCU,False,239.2,Airbus A320,2024-01-03T16:45:00,2024-01-03T16:55:00,2024-01-03T17:15:00,2024-01-03T17:22:00,10.0,7.0,Weather,False,Business,150,0.43
170,2024-01-03,BG,Biman Bangladesh Airlines,BG907,DAC,RJH,True,192.5,ATR 72-600,2024-01-03T08:45:00,2024-01-03T08:53:00,2024-01-03T09:15:00,2024-01-03T09:15:00,8.0,0.0,None,False,Economy,124,0.62
171,2024-01-03,BS,US-Bangla Airlines,BS643,DAC,CGP,True,228.9,Airbus A320,2024-01-03T19:20:00,2024-01-03T19:20:00,2024-01-03T19:50:00,2024-01-03T19:54:00,0.0,4.0,None,False,Economy,74,0.37
172,2024-01-03,BS,US-Bangla Airlines,BS701,CGP,DAC,True,228.9,Boeing 787-8,2024-01-03T09:00:00,2024-01-03T09:37:00,2024-01-03T09:30:00,2024-01-03T10:11:00,37.0,41.0,Weather,False,Business,136,0.68
173,2024-01-03,BG,Biman Bangladesh Airlines,BG314,DXB,DAC,False,3536.8,Boeing 737-800,2024-01-03T16:05:00,2024-01-03T16:06:00,2024-01-03T20:47:56.640000,2024-01-03T20:48:56.640000,1.0,1.0,None,False,Premium Economy,182,0.52
174,2024-01-03,MH,Malaysia Airlines,MH158,DEL,DAC,False,1425.3,Boeing 787-8,2024-01-03T13:15:00,,2024-01-03T15:09:01.440000,,,,Carrier (Operations),True,Economy,278,0.79
175,2024-01-03,2A,Air Astra,2A143,DAC,RJH,True,192.5,Airbus A320,2024-01-03T19:30:00,2024-01-03T19:30:00,2024-01-03T20:00:00,2024-01-03T20:00:00,0.0,0.0,None,False,Business,89,0.45
176,2024-01-03,2A,Air Astra,2A980,CXB,DAC,True,310.7,Boeing 787-8,2024-01-03T11:20:00,2024-01-03T11:20:00,2024-01-03T11:50:00,2024-01-03T11:50:00,0.0,0.0,None,False,Business,102,0.51
177,2024-01-03,BG,Biman Bangladesh Airlines,BG809,DAC,ZYL,True,194.0,ATR 72-600,2024-01-03T05:00:00,2024-01-03T05:00:00,2024-01-03T05:30:00,2024-01-03T05:30:00,0.0,0.0,None,False,Economy,168,0.84
178,2024-01-03,VQ,NovoAir,VQ674,DAC,CXB,True,310.7,Boeing 737-800,2024-01-03T08:10:00,2024-01-03T08:13:00,2024-01-03T08:40:00,2024-01-03T08:40:00,3.0,0.0,None,False,Economy,95,0.47
179,2024-01-03,QR,Qatar Airways,QR175,DAC,DEL,False,1425.3,Boeing 737-800,2024-01-03T05:20:00,2024-01-03T06:08:00,2024-01-03T07:14:01.440000,2024-01-03T08:23:01.440000,48.0,69.0,Security,False,Economy,137,0.39
180,2024-01-03,TG,Thai Airways,TG503,CCU,DAC,False,239.2,Boeing 737-800,2024-01-03T10:30:00,2024-01-03T10:36:00,2024-01-03T11:00:00,2024-01-03T11:00:00,6.0,0.0,Carrier (Operations),False,Economy,221,0.63
181,2024-01-03,BS,US-Bangla Airlines,BS608,DAC,CGP,True,228.9,Boeing 787-8,2024-01-03T16:00:00,2024-01-03T16:00:00,2024-01-03T16:30:00,2024-01-03T16:30:00,0.0,0.0,None,False,Economy,65,0.33
182,2024-01-03,2A,Air Astra,2A948,DAC,JSR,True,145.9,Boeing 737-800,2024-01-03T13:05:00,2024-01-03T14:01:00,2024-01-03T13:35:00,2024-01-03T14:13:00,56.0,38.0,Carrier (Operations),False,Economy,158,0.79
183,2024-01-03,2A,Air Astra,2A811,CXB,CGP,True,90.0,ATR 72-600,2024-01-03T15:30:00,2024-01-03T16:02:00,2024-01-03T16:00:00,2024-01-03T16:16:00,32.0,16.0,Carrier (Operations),False,Economy,98,0.49
184,2024-01-03,2A,Air Astra,2A734,DAC,DOH,False,3912.7,BOEING 737-800,2024-01-03T20:55:00,2024-01-03T20:57:00,2024-01-04T02:08:00.960000,2024-01-04T02:13:00.960000,2.0,5.0,None,False,Economy,178,0.51
185,2024-01-03,VQ,NovoAir,VQ541,CXB,CGP,True,90.0,Boeing 787-8,2024-01-03T15:50:00,2024-01-03T16:20:00,2024-01-03T16:20:00,2024-01-03T16:37:00,30.0,17.0,Carrier (Operations),False,Economy,87,0.43
186,2024-01-03,BS,US-Bangla Airlines,BS445,BZL,DAC,True,116.3,Airbus A320,2024-01-03T10:55:00,2024-01-03T11:08:00,2024-01-03T11:25:00,2024-01-03T11:36:00,13.0,11.0,Air Traffic Control,False,Economy,72,0.36
187,2024-01-03,QR,Qatar Airways,QR493,DXB,DAC,False,3536.8,Airbus A320,2024-01-03T20:15:00,2024-01-03T20:42:00,2024-01-04T00:57:56.640000,2024-01-04T01:11:56.640000,27.0,14.0,Weather,False,Economy,285,0.81
188,2024-01-03,2A,Air Astra,2A224,CXB,CGP,True,90.0,Boeing 737-800,2024-01-03T07:25:00,2024-01-03T07:29:00,2024-01-03T07:55:00,2024-01-03T07:59:00,4.0,4.0,None,False,Business,135,0.68
189,2024-01-03,VQ,NovoAir,VQ370,DAC,DXB,False,3536.8,Bombardier Dash 8-Q400,2024-01-03T06:50:00,2024-01-03T06:50:00,2024-01-03T11:32:56.640000,2024-01-03T11:32:56.640000,0.0,0.0,None,False,Business,280,0.8
190,2024-01-03,EK,Emirates,EK791,DAC,CCU,False,239.2,Boeing 787-8,2024-01-03T22:05:00,2024-01-03T22:18:00,2024-01-03T22:35:00,2024-01-03T22:35:00,13.0,0.0,Weather,False,Economy,209,0.6
191,2024-01-03,BS,US-Bangla Airlines,BS966,DAC,SPD,True,260.9,Boeing 737-800,2024-01-03T09:00:00,2024-01-03T10:04:00,2024-01-03T09:30:00,2024-01-03T10:12:00,64.0,42.0,Late Aircraft,False,Economy,88,0.44
192,2024-01-03,BG,Biman Bangladesh Airlines,BG560,DAC,CGP,True,228.9,Airbus A320,2024-01-03T08:30:00,2024-01-03T08:32:00,2024-01-03T09:00:00,2024-01-03T09:04:00,2.0,4.0,None,False,Economy,177,0.89
193,2024-01-03,VQ,NovoAir,VQ944,CXB,DAC,True,310.7,Bombardier Dash 8-Q400,2024-01-03T18:20:00,2024-01-03T18:20:00,2024-01-03T18:50:00,2024-01-03T18:52:00,0.0,2.0,None,False,Economy,160,0.8
194,2024-01-03,BS,US-Bangla Airlines,BS354,JSR,DAC,True,145.9,Boeing 737-800,2024-01-03T12:05:00,2024-01-03T13:09:00,2024-01-03T12:35:00,2024-01-03T13:27:00,64.0,52.0,Weather,False,Economy,85,0.42
195,2024-01-03,VQ,NovoAir,VQ117,BZL,DAC,True,116.3,Boeing 787-8,2024-01-03T22:20:00,2024-01-03T22:21:00,2024-01-03T22:50:00,2024-01-03T22:50:00,1.0,0.0,None,False,Economy,97,0.48
196,2024-01-03,BS,US-Bangla Airlines,BS350,DAC,BZL,True,116.3,Airbus A320,2024-01-03T13:15:00,2024-01-03T13:15:00,2024-01-03T13:45:00,2024-01-03T13:53:00,0.0,8.0,None,False,Economy,165,0.82
197,2024-01-03,BS,US-Bangla Airlines,BS595,DAC,BZL,True,116.3,Boeing 737-800,2024-01-03T19:55:00,2024-01-03T20:07:00,2024-01-03T20:25:00,2024-01-03T20:28:00,12.0,3.0,Air Traffic Control,False,Economy,125,0.62
198,2024-01-03,BS,US-Bangla Airlines,BS314,DAC,DEL,False,1425.3,ATR 72-600,2024-01-03T09:40:00,2024-01-03T09:40:00,2024-01-03T11:34:01.440000,2024-01-03T11:39:01.440000,0.0,5.0,None,False,Premium Economy,286,0.82
199,2024-01-03,VQ,NovoAir,VQ918,RJH,DAC,True,192.5,ATR 72-600,2024-01-03T09:10:00,2024-01-03T09:12:00,2024-01-03T09:40:00,2024-01-03T09:42:00,2.0,2.0,None,False,Economy,81,0.41
200,2024-01-03,BG,Biman Bangladesh Airlines,BG606,CCU,DAC,False,239.2,ATR 72-600,2024-01-03T22:15:00,2024-01-03T23:08:00,2024-01-03T22:45:00,2024-01-03T23:23:00,53.0,38.0,Carrier (Operations),False,Economy,316,0.9
201,2024-01-03,BG,Biman Bangladesh Airlines,BG116,SPD,DAC,True,260.9,Bombardier Dash 8-Q400,2024-01-03T10:10:00,2024-01-03T10:13:00,2024-01-03T10:40:00,2024-01-03T10:40:00,3.0,0.0,None,False,Economy,70,0.35
202,2024-01-03,EK,Emirates,EK666,DAC,DXB,False,3536.8,Boeing 737-800,2024-01-03T05:20:00,2024-01-03T06:13:00,2024-01-03T10:02:56.640000,2024-01-03T10:47:56.640000,53.0,45.0,Carrier (Operations),False,Economy,148,0.42
203,2024-01-03,VQ,NovoAir,VQ595,CGP,DAC,True,228.9,Airbus A320,2024-01-03T11:15:00,2024-01-03T11:23:00,2024-01-03T11:45:00,2024-01-03T11:49:00,8.0,4.0,None,False,Economy,88,0.44
204,2024-01-03,VQ,NovoAir,VQ934,RJH,DAC,True,192.5,Airbus A320,2024-01-03T11:35:00,2024-01-03T12:20:00,2024-01-03T12:05:00,2024-01-03T12:56:00,45.0,51.0,Late Aircraft,False,Economy,167,0.83
205,2024-01-03,QR,Qatar Airways,QR746,DAC,DEL,False,1425.3,Boeing 737-800,2024-01-03T18:55:00,2024-01-03T19:08:00,2024-01-03T20:49:01.440000,2024-01-03T20:54:01.440000,13.0,5.0,Weather,False,Economy,221,0.63
206,2024-01-03,MH,Malaysia Airlines,MH217,DAC,BKK,False,1567.8,Airbus A320,2024-01-03T17:20:00,2024-01-03T17:24:00,2024-01-03T19:25:25.440000,2024-01-03T19:28:25.440000,4.0,3.0,None,False,Economy,222,0.63
207,2024-01-03,BG,Biman Bangladesh Airlines,BG389,CXB,CGP,True,90.0,Boeing 737-800,2024-01-03T14:10:00,2024-01-03T14:10:00,2024-01-03T14:40:00,2024-01-03T14:41:00,0.0,1.0,None,False,Economy,175,0.88
208,2024-01-03,SQ,Singapore Airlines,SQ869,KUL,DAC,False,2642.3,Bombardier Dash 8-Q400,2024-01-03T05:45:00,2024-01-03T05:45:00,2024-01-03T09:16:23.040000,2024-01-03T09:16:23.040000,0.0,0.0,None,False,Business,246,0.7
209,2024-01-03,TG,Thai Airways,TG377,SIN,DAC,False,2896.7,Boeing 737-800,2024-01-03T15:35:00,2024-01-03T16:04:00,2024-01-03T19:26:44.160000,2024-01-03T19:35:44.160000,29.0,9.0,Weather,False,Economy,198,0.57
210,2024-01-03,MH,Malaysia Airlines,MH316,SIN,DAC,False,2896.7,Boeing 737-800,2024-01-03T15:25:00,2024-01-03T16:30:00,2024-01-03T19:16:44.160000,2024-01-03T20:10:44.160000,65.0,54.0,Late Aircraft,False,Economy,299,0.85
211,2024-01-03,VQ,NovoAir,VQ383,DAC,ZYL,True,194.0,ATR 72-600,2024-01-03T19:35:00,2024-01-03T19:35:00,2024-01-03T20:05:00,2024-01-03T20:11:00,0.0,6.0,None,False,Business,171,0.85
212,2024-01-03,BS,US-Bangla Airlines,BS303,JSR,DAC,True,145.9,Boeing 787-8,2024-01-03T20:50:00,2024-01-03T20:53:00,2024-01-03T21:20:00,2024-01-03T21:24:00,3.0,4.0,None,False,Business,152,0.76
213,2024-01-03,BS,US-Bangla Airlines,BS348,CGP,CXB,True,90.0,ATR 72-600,2024-01-03T09:05:00,2024-01-03T09:19:00,2024-01-03T09:35:00,2024-01-03T09:43:00,14.0,8.0,Weather,False,Economy,176,0.88
214,2024-01-03,VQ,NovoAir,VQ746,DAC,BZL,True,116.3,Bombardier Dash 8-Q400,2024-01-03T07:50:00,2024-01-03T09:05:00,2024-01-03T08:20:00,2024-01-03T09:16:00,75.0,56.0,Weather,False,Economy,77,0.39
215,2024-01-03,BS,US-Bangla Airlines,BS791,DOH,DAC,False,3912.7,ATR 72-600,2024-01-03T20:50:00,2024-01-03T20:50:00,2024-01-04T02:03:00.960000,2024-01-04T02:07:00.960000,0.0,4.0,None,False,Economy,248,0.71
216,2024-01-03,EK,Emirates,EK642,DOH,DAC,False,3912.7,Boeing 737-800,2024-01-03T06:30:00,2024-01-03T06:30:00,2024-01-03T11:43:00.960000,2024-01-03T11:43:00.960000,0.0,0.0,None,False,Economy,135,0.39
217,2024-01-03,VQ,NovoAir,VQ425,DAC,CGP,True,228.9,ATR 72-600,2024-01-03T21:40:00,2024-01-03T21:40:00,2024-01-03T22:10:00,2024-01-03T22:10:00,0.0,0.0,None,False,Economy,174,0.87
218,2024-01-03,BG,Biman Bangladesh Airlines,BG105,SPD,DAC,True,260.9,Boeing 737-800,2024-01-03T17:25:00,2024-01-03T17:26:00,2024-01-03T17:55:00,2024-01-03T17:55:00,1.0,0.0,None,False,Economy,159,0.8
219,2024-01-03,VQ,NovoAir,VQ418,DAC,JSR,True,145.9,Boeing 737-800,2024-01-03T21:10:00,2024-01-03T21:40:00,2024-01-03T21:40:00,2024-01-03T22:03:00,30.0,23.0,Carrier (Operations),False,Economy,143,0.71
